EXP2.008,-,-,-,-,-,6,537.50,1,ND,27.00,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
EXP2.008,-,-,-,-,-,6,537.50,2,ND,101.00,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1
EXP2.008,-,-,-,-,-,6,537.50,3,ND,196.00,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
EXP2.008,-,-,-,-,-,6,537.50,4,ND,395.00,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
EXP2.008,-,-,-,-,-,6,537.50,5,ND,412.00,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
EXP2.008,-,-,-,-,-,6,537.50,6,D,537.50,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
EXP2.009,-,-,-,-,-,7,225.00,1,ND,16.50,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0
EXP2.009,-,-,-,-,-,7,225.00,2,ND,38.00,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
EXP2.009,-,-,-,-,-,7,225.00,3,ND,61.50,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
EXP2.009,-,-,-,-,-,7,225.00,4,ND,77.50,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
EXP2.009,-,-,-,-,-,7,225.00,5,ND,117.50,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EXP2.009,-,-,-,-,-,7,225.00,6,ND,160.00,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EXP2.009,-,-,-,-,-,7,225.00,7,D,225.00,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EXP2.010,-,-,-,-,-,7,19.00,1,ND,15.50,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0
EXP2.010,-,-,-,-,-,7,19.00,2,ND,27.50,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
EXP2.010,-,-,-,-,-,7,19.00,3,ND,86.00,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
EXP2.010,-,-,-,-,-,7,19.00,4,ND,56.00,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
EXP2.010,-,-,-,-,-,7,19.00,5,ND,23.00,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
EXP2.010,-,-,-,-,-,7,19.00,6,ND,13.50,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
EXP2.010,-,-,-,-,-,7,19.00,7,D,19.00,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
EXP2.011,-,-,-,-,-,7,71.50,1,ND,22.50,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
EXP2.011,-,-,-,-,-,7,71.50,2,ND,49.00,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1
EXP2.011,-,-,-,-,-,7,71.50,3,ND,167.00,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
EXP2.011,-,-,-,-,-,7,71.50,4,ND,25.00,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
EXP2.011,-,-,-,-,-,7,71.50,5,ND,40.00,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
EXP2.011,-,-,-,-,-,7,71.50,6,ND,54.00,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EXP2.011,-,-,-,-,-,7,71.50,7,D,71.50,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EXP2.012,-,-,-,-,-,7,107.50,1,ND,26.00,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
EXP2.012,-,-,-,-,-,7,107.50,2,ND,14.50,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0
EXP2.012,-,-,-,-,-,7,107.50,3,ND,48.00,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
EXP2.012,-,-,-,-,-,7,107.50,4,ND,72.50,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
EXP2.012,-,-,-,-,-,7,107.50,5,ND,100.00,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
EXP2.012,-,-,-,-,-,7,107.50,6,ND,120.21,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
EXP2.012,-,-,-,-,-,7,107.50,7,D,107.50,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EXP2.013,-,-,-,-,-,8,179.00,1,ND,14.00,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
EXP2.013,-,-,-,-,-,8,179.00,2,ND,44.50,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0
EXP2.013,-,-,-,-,-,8,179.00,3,ND,72.00,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0
EXP2.013,-,-,-,-,-,8,179.00,4,ND,198.00,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0
EXP2.013,-,-,-,-,-,8,179.00,5,ND,240.00,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
EXP2.013,-,-,-,-,-,8,179.00,6,ND,310.00,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
EXP2.013,-,-,-,-,-,8,179.00,7,ND,175.00,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
EXP2.013,-,-,-,-,-,8,179.00,8,D,179.00,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EXP2.014,-,-,-,-,-,5,441.00,1,ND,31.50,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
EXP2.014,-,-,-,-,-,5,441.00,2,ND,124.00,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
EXP2.014,-,-,-,-,-,5,441.00,3,ND,295.00,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1
EXP2.014,-,-,-,-,-,5,441.00,4,ND,575.00,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
EXP2.014,-,-,-,-,-,5,441.00,5,D,441.00,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
EXP2.015,-,-,-,-,-,8,73.50,1,ND,28.00,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
EXP2.015,-,-,-,-,-,8,73.50,2,ND,28.50,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
EXP2.015,-,-,-,-,-,8,73.50,3,ND,24.50,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
EXP2.015,-,-,-,-,-,8,73.50,4,ND,22.00,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
EXP2.015,-,-,-,-,-,8,73.50,5,ND,34.00,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
EXP2.015,-,-,-,-,-,8,73.50,6,ND,40.30,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EXP2.015,-,-,-,-,-,8,73.50,7,ND,53.00,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EXP2.015,-,-,-,-,-,8,73.50,8,D,73.50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EXP2.016,-,-,-,-,-,8,178.00,1,ND,27.00,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
EXP2.016,-,-,-,-,-,8,178.00,2,ND,22.00,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0
EXP2.016,-,-,-,-,-,8,178.00,3,ND,51.50,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0
EXP2.016,-,-,-,-,-,8,178.00,4,ND,98.00,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
EXP2.016,-,-,-,-,-,8,178.00,5,ND,81.00,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
EXP2.016,-,-,-,-,-,8,178.00,6,ND,145.00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
EXP2.016,-,-,-,-,-,8,178.00,7,ND,137.51,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
EXP2.016,-,-,-,-,-,8,178.00,8,D,178.00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EXP2.017,-,-,-,-,-,9,252.50,1,ND,34.00,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
EXP2.017,-,-,-,-,-,9,252.50,2,ND,59.00,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
EXP2.017,-,-,-,-,-,9,252.50,3,ND,144.00,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0
EXP2.017,-,-,-,-,-,9,252.50,4,ND,275.00,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
EXP2.017,-,-,-,-,-,9,252.50,5,ND,101.00,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
EXP2.017,-,-,-,-,-,9,252.50,6,ND,125.00,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
EXP2.017,-,-,-,-,-,9,252.50,7,ND,162.00,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
EXP2.017,-,-,-,-,-,9,252.50,8,ND,190.00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
EXP2.017,-,-,-,-,-,9,252.50,9,D,252.50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
EXP2.018,-,-,-,-,-,8,145.00,1,ND,24.00,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
EXP2.018,-,-,-,-,-,8,145.00,2,ND,36.50,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0
EXP2.018,-,-,-,-,-,8,145.00,3,ND,98.50,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
EXP2.018,-,-,-,-,-,8,145.00,4,ND,52.00,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
EXP2.018,-,-,-,-,-,8,145.00,5,ND,78.00,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EXP2.018,-,-,-,-,-,8,145.00,6,ND,80.00,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EXP2.018,-,-,-,-,-,8,145.00,7,ND,100.63,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EXP2.018,-,-,-,-,-,8,145.00,8,D,145.00,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EXP2.019,-,-,-,-,-,7,"1,150.00",1,ND,24.00,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
EXP2.019,-,-,-,-,-,7,"1,150.00",2,ND,43.00,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1
EXP2.019,-,-,-,-,-,7,"1,150.00",3,ND,154.50,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
EXP2.019,-,-,-,-,-,7,"1,150.00",4,ND,278.00,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
EXP2.019,-,-,-,-,-,7,"1,150.00",5,ND,550.00,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
EXP2.019,-,-,-,-,-,7,"1,150.00",6,ND,775.00,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EXP2.019,-,-,-,-,-,7,"1,150.00",7,D,"1,150.00",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EXP2.020,-,-,-,-,-,8,112.00,1,ND,28.00,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
EXP2.020,-,-,-,-,-,8,112.00,2,ND,76.50,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1
EXP2.020,-,-,-,-,-,8,112.00,3,ND,191.00,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1
EXP2.020,-,-,-,-,-,8,112.00,4,ND,45.00,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
EXP2.020,-,-,-,-,-,8,112.00,5,ND,68.00,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
EXP2.020,-,-,-,-,-,8,112.00,6,ND,92.50,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
EXP2.020,-,-,-,-,-,8,112.00,7,ND,76.88,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
EXP2.020,-,-,-,-,-,8,112.00,8,D,112.00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
EXP2.021,-,-,-,-,-,6,73.00,1,ND,29.00,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
EXP2.021,-,-,-,-,-,6,73.00,2,ND,42.50,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1
EXP2.021,-,-,-,-,-,6,73.00,3,ND,148.00,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
EXP2.021,-,-,-,-,-,6,73.00,4,ND,45.00,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
EXP2.021,-,-,-,-,-,6,73.00,5,ND,82.50,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
EXP2.021,-,-,-,-,-,6,73.00,6,D,73.00,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
EXP2.022,-,-,-,-,-,9,165.00,1,ND,22.50,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1
EXP2.022,-,-,-,-,-,9,165.00,2,ND,41.50,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1
EXP2.022,-,-,-,-,-,9,165.00,3,ND,135.00,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1
EXP2.022,-,-,-,-,-,9,165.00,4,ND,25.00,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
EXP2.022,-,-,-,-,-,9,165.00,5,ND,45.00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
EXP2.022,-,-,-,-,-,9,165.00,6,ND,65.00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
EXP2.022,-,-,-,-,-,9,165.00,7,ND,90.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
EXP2.022,-,-,-,-,-,9,165.00,8,ND,103.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
EXP2.022,-,-,-,-,-,9,165.00,9,D,165.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
EXP2.023,-,-,-,-,-,7,115.00,1,ND,14.00,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
EXP2.023,-,-,-,-,-,7,115.00,2,ND,38.50,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
EXP2.023,-,-,-,-,-,7,115.00,3,ND,45.00,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0
EXP2.023,-,-,-,-,-,7,115.00,4,ND,53.00,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
EXP2.023,-,-,-,-,-,7,115.00,5,ND,74.00,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
EXP2.023,-,-,-,-,-,7,115.00,6,ND,91.00,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
EXP2.023,-,-,-,-,-,7,115.00,7,D,115.00,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
EXP2.024,-,-,-,-,-,5,350.00,1,ND,24.00,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
EXP2.024,-,-,-,-,-,5,350.00,2,ND,58.00,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1
EXP2.024,-,-,-,-,-,5,350.00,3,ND,211.00,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1
EXP2.024,-,-,-,-,-,5,350.00,4,ND,183.00,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
EXP2.024,-,-,-,-,-,5,350.00,5,D,350.00,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
EXP2.025,-,-,-,-,-,5,715.00,1,ND,26.00,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
