ID Number,Broadcast Date,Name,Education,Gender,Age,Stop Round,Amount Won,ROUND,Deal / No Deal,Bank Offer,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.10,0.25,0.50,0.75,1.00,2.50,5.00,7.50,10,20,30,40,50,100,250,500
EXP1.006,-,-,-,-,-,5,20.20,4,ND,11.50,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
EXP1.006,-,-,-,-,-,5,20.20,5,D,20.20,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
EXP1.007,-,-,-,-,-,4,10.70,1,ND,1.90,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
EXP1.007,-,-,-,-,-,4,10.70,2,ND,3.45,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0
EXP1.007,-,-,-,-,-,4,10.70,3,ND,6.10,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
EXP1.007,-,-,-,-,-,4,10.70,4,D,10.70,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
EXP1.008,-,-,-,-,-,6,53.75,1,ND,2.70,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
EXP1.008,-,-,-,-,-,6,53.75,2,ND,10.10,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1
EXP1.008,-,-,-,-,-,6,53.75,3,ND,19.60,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
EXP1.008,-,-,-,-,-,6,53.75,4,ND,39.50,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
EXP1.008,-,-,-,-,-,6,53.75,5,ND,41.20,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
EXP1.008,-,-,-,-,-,6,53.75,6,D,53.75,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
EXP1.009,-,-,-,-,-,7,22.50,1,ND,1.65,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0
EXP1.009,-,-,-,-,-,7,22.50,2,ND,3.80,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
EXP1.009,-,-,-,-,-,7,22.50,3,ND,6.15,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
EXP1.009,-,-,-,-,-,7,22.50,4,ND,7.75,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
EXP1.009,-,-,-,-,-,7,22.50,5,ND,11.75,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EXP1.009,-,-,-,-,-,7,22.50,6,ND,16.00,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EXP1.009,-,-,-,-,-,7,22.50,7,D,22.50,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EXP1.010,-,-,-,-,-,10,0.50,1,ND,1.55,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0
EXP1.010,-,-,-,-,-,10,0.50,2,ND,2.75,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
EXP1.010,-,-,-,-,-,10,0.50,3,ND,8.60,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
EXP1.010,-,-,-,-,-,10,0.50,4,ND,5.60,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
EXP1.010,-,-,-,-,-,10,0.50,5,ND,2.30,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
EXP1.010,-,-,-,-,-,10,0.50,6,ND,1.35,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
EXP1.010,-,-,-,-,-,10,0.50,7,ND,1.90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
EXP1.010,-,-,-,-,-,10,0.50,8,ND,2.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
EXP1.010,-,-,-,-,-,10,0.50,9,ND,2.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
EXP1.011,-,-,-,-,-,8,10.01,1,ND,2.25,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
EXP1.011,-,-,-,-,-,8,10.01,2,ND,4.90,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1
EXP1.011,-,-,-,-,-,8,10.01,3,ND,16.70,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
EXP1.011,-,-,-,-,-,8,10.01,4,ND,2.50,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
EXP1.011,-,-,-,-,-,8,10.01,5,ND,4.00,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
EXP1.011,-,-,-,-,-,8,10.01,6,ND,5.40,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EXP1.011,-,-,-,-,-,8,10.01,7,ND,7.15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EXP1.011,-,-,-,-,-,8,10.01,8,D,10.01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EXP1.012,-,-,-,-,-,9,20.00,1,ND,2.60,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
EXP1.012,-,-,-,-,-,9,20.00,2,ND,1.45,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0
EXP1.012,-,-,-,-,-,9,20.00,3,ND,4.80,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
EXP1.012,-,-,-,-,-,9,20.00,4,ND,7.25,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
EXP1.012,-,-,-,-,-,9,20.00,5,ND,10.00,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
EXP1.012,-,-,-,-,-,9,20.00,6,ND,12.02,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
EXP1.012,-,-,-,-,-,9,20.00,7,ND,10.75,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EXP1.012,-,-,-,-,-,9,20.00,8,ND,15.40,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EXP1.012,-,-,-,-,-,9,20.00,9,D,20.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EXP1.013,-,-,-,-,-,8,17.90,1,ND,1.40,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
EXP1.013,-,-,-,-,-,8,17.90,2,ND,4.45,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0
EXP1.013,-,-,-,-,-,8,17.90,3,ND,7.20,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0
EXP1.013,-,-,-,-,-,8,17.90,4,ND,19.80,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0
EXP1.013,-,-,-,-,-,8,17.90,5,ND,24.00,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
EXP1.013,-,-,-,-,-,8,17.90,6,ND,31.00,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
EXP1.013,-,-,-,-,-,8,17.90,7,ND,17.50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
EXP1.013,-,-,-,-,-,8,17.90,8,D,17.90,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EXP1.014,-,-,-,-,-,4,57.50,1,ND,3.15,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
EXP1.014,-,-,-,-,-,4,57.50,2,ND,12.40,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
EXP1.014,-,-,-,-,-,4,57.50,3,ND,29.50,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1
EXP1.014,-,-,-,-,-,4,57.50,4,D,57.50,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
EXP1.015,-,-,-,-,-,6,4.03,1,ND,2.80,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
EXP1.015,-,-,-,-,-,6,4.03,2,ND,2.85,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
EXP1.015,-,-,-,-,-,6,4.03,3,ND,2.45,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
EXP1.015,-,-,-,-,-,6,4.03,4,ND,2.20,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
EXP1.015,-,-,-,-,-,6,4.03,5,ND,3.40,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
EXP1.015,-,-,-,-,-,6,4.03,6,D,4.03,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EXP1.016,-,-,-,-,-,6,14.50,1,ND,2.70,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
EXP1.016,-,-,-,-,-,6,14.50,2,ND,2.20,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0
EXP1.016,-,-,-,-,-,6,14.50,3,ND,5.15,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0
EXP1.016,-,-,-,-,-,6,14.50,4,ND,9.80,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
EXP1.016,-,-,-,-,-,6,14.50,5,ND,8.10,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
EXP1.016,-,-,-,-,-,6,14.50,6,D,14.50,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
EXP1.017,-,-,-,-,-,6,12.50,1,ND,3.40,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
EXP1.017,-,-,-,-,-,6,12.50,2,ND,5.90,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
EXP1.017,-,-,-,-,-,6,12.50,3,ND,14.40,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0
EXP1.017,-,-,-,-,-,6,12.50,4,ND,27.50,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
EXP1.017,-,-,-,-,-,6,12.50,5,ND,10.10,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
EXP1.017,-,-,-,-,-,6,12.50,6,D,12.50,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
EXP1.018,-,-,-,-,-,8,14.50,1,ND,2.40,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
EXP1.018,-,-,-,-,-,8,14.50,2,ND,3.65,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0
EXP1.018,-,-,-,-,-,8,14.50,3,ND,9.85,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
EXP1.018,-,-,-,-,-,8,14.50,4,ND,5.20,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
EXP1.018,-,-,-,-,-,8,14.50,5,ND,7.80,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EXP1.018,-,-,-,-,-,8,14.50,6,ND,8.00,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EXP1.018,-,-,-,-,-,8,14.50,7,ND,10.06,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EXP1.018,-,-,-,-,-,8,14.50,8,D,14.50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EXP1.019,-,-,-,-,-,5,55.00,1,ND,2.40,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
EXP1.019,-,-,-,-,-,5,55.00,2,ND,4.30,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1
EXP1.019,-,-,-,-,-,5,55.00,3,ND,15.45,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
EXP1.019,-,-,-,-,-,5,55.00,4,ND,27.80,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
EXP1.019,-,-,-,-,-,5,55.00,5,D,55.00,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
EXP1.020,-,-,-,-,-,7,7.69,1,ND,2.80,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
EXP1.020,-,-,-,-,-,7,7.69,2,ND,7.65,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1
EXP1.020,-,-,-,-,-,7,7.69,3,ND,19.10,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1
EXP1.020,-,-,-,-,-,7,7.69,4,ND,4.50,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
EXP1.020,-,-,-,-,-,7,7.69,5,ND,6.80,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
EXP1.020,-,-,-,-,-,7,7.69,6,ND,9.25,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
EXP1.020,-,-,-,-,-,7,7.69,7,D,7.69,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
EXP1.021,-,-,-,-,-,9,21.50,1,ND,2.90,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
EXP1.021,-,-,-,-,-,9,21.50,2,ND,4.25,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1
EXP1.021,-,-,-,-,-,9,21.50,3,ND,14.80,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
EXP1.021,-,-,-,-,-,9,21.50,4,ND,4.50,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
EXP1.021,-,-,-,-,-,9,21.50,5,ND,8.25,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
EXP1.021,-,-,-,-,-,9,21.50,6,ND,7.30,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
EXP1.021,-,-,-,-,-,9,21.50,7,ND,9.70,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
EXP1.021,-,-,-,-,-,9,21.50,8,ND,13.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
EXP1.021,-,-,-,-,-,9,21.50,9,D,21.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
EXP1.022,-,-,-,-,-,8,10.33,1,ND,2.25,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1
EXP1.022,-,-,-,-,-,8,10.33,2,ND,4.15,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1
EXP1.022,-,-,-,-,-,8,10.33,3,ND,13.50,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1
EXP1.022,-,-,-,-,-,8,10.33,4,ND,2.50,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
EXP1.022,-,-,-,-,-,8,10.33,5,ND,4.50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
EXP1.022,-,-,-,-,-,8,10.33,6,ND,6.50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
EXP1.022,-,-,-,-,-,8,10.33,7,ND,9.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
EXP1.022,-,-,-,-,-,8,10.33,8,D,10.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
EXP1.023,-,-,-,-,-,7,11.50,1,ND,1.40,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
EXP1.023,-,-,-,-,-,7,11.50,2,ND,3.85,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
EXP1.023,-,-,-,-,-,7,11.50,3,ND,4.50,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0
EXP1.023,-,-,-,-,-,7,11.50,4,ND,5.30,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
EXP1.023,-,-,-,-,-,7,11.50,5,ND,7.40,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
EXP1.023,-,-,-,-,-,7,11.50,6,ND,9.10,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
EXP1.023,-,-,-,-,-,7,11.50,7,D,11.50,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
EXP1.024,-,-,-,-,-,6,43.00,1,ND,2.40,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
EXP1.024,-,-,-,-,-,6,43.00,2,ND,5.80,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1
EXP1.024,-,-,-,-,-,6,43.00,3,ND,21.10,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1
EXP1.024,-,-,-,-,-,6,43.00,4,ND,18.30,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
EXP1.024,-,-,-,-,-,6,43.00,5,ND,35.00,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
EXP1.024,-,-,-,-,-,6,43.00,6,D,43.00,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EXP1.025,-,-,-,-,-,6,90.00,1,ND,2.60,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
EXP1.025,-,-,-,-,-,6,90.00,2,ND,6.15,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1
EXP1.025,-,-,-,-,-,6,90.00,3,ND,13.30,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1
EXP1.025,-,-,-,-,-,6,90.00,4,ND,40.20,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
EXP1.025,-,-,-,-,-,6,90.00,5,ND,71.50,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
EXP1.025,-,-,-,-,-,6,90.00,6,D,90.00,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
EXP1.026,-,-,-,-,-,5,67.00,1,ND,2.70,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
